publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2016p188781,earthquake,2016-03-10T20:24:01.148Z,2016-03-10T20:28:16.222Z,174.45362850000000776,-41.59521866000000045,4.56232592100000023,11.25579929000000057,M,,LOCSAT,confirmed,manual,iasp91,37,32,24,0.23641577359999999,131.64248660000001223,0.43799200500000002,0.00000000000000000
2016p167557,earthquake,2016-03-02T23:54:28.800Z,2016-03-03T00:14:13.356Z,174.86251830000000496,-40.12263106999999707,4.55493959899999989,17.67222977000000128,M,,LOCSAT,confirmed,manual,iasp91,97,84,64,0.35658600930000001,64.98757935000000430,0.74126565470000005,0.00000000000000000
2016p155711,earthquake,2016-02-27T14:43:04.271Z,2016-02-27T14:48:16.613Z,176.45564269999999851,-40.34791564999999736,4.48401949500000008,18.35708427000000142,M,,LOCSAT,confirmed,manual,iasp91,32,26,20,0.11268447340000000,113.07049560000000099,0.60116320550000002,0.00000000000000000
2016p140897,earthquake,2016-02-22T03:09:56.022Z,2016-03-08T03:05:32.538Z,174.25482180000000199,-41.89204025000000087,4.96826524400000036,7.66749429700000018,M,,LOCSAT,confirmed,manual,iasp91,35,33,24,0.14616376160000000,138.25186160000001223,0.75460389890000001,0.00000000000000000
2016p075939,earthquake,2016-01-29T02:20:19.699Z,2016-02-03T04:03:15.410Z,174.40733339999999885,-41.35260773000000256,4.07334895099999983,32.47682189999999736,M,,LOCSAT,confirmed,manual,iasp91,66,36,13,0.17305020990000000,91.03188323999999909,0.66535363660000002,0.00000000000000000
2016p029931,earthquake,2016-01-12T01:47:43.842Z,2016-01-12T02:18:13.309Z,174.95799260000001141,-40.20860291000000331,4.14044667100000030,39.26171112000000107,M,,LOCSAT,confirmed,manual,iasp91,113,110,81,0.27350184319999998,62.51313781999999719,0.58546010490000000,0.00000000000000000
2016p008353,earthquake,2016-01-04T02:10:40.982Z,2016-01-18T21:21:03.351Z,176.45368959999998992,-40.59758759000000339,4.06632476999999959,23.68924712999999826,M,,LOCSAT,confirmed,manual,iasp91,45,26,18,0.13865661620000000,182.45940780000000814,0.63296892510000002,0.00000000000000000
2016p008122,earthquake,2016-01-04T00:07:55.207Z,2016-01-18T20:42:22.513Z,176.44154359999998860,-40.58380890000000107,5.00614761900000005,25.37735557999999969,M,,LOCSAT,confirmed,manual,iasp91,31,18,12,0.12653800849999999,178.82129100000000221,0.41600252539999999,0.00000000000000000
2015p981036,earthquake,2015-12-29T23:36:17.858Z,2016-01-12T04:13:13.301Z,175.90637179999998807,-40.51762238999999965,4.69402763200000006,24.80468750000000000,M,,NonLinLoc,confirmed,manual,nz3drx,37,24,13,0.06155763320000000,61.44403233999999969,0.61777186880000001,0.00000000000000000
2015p936904,earthquake,2015-12-13T15:42:41.315Z,2015-12-30T07:49:07.104Z,172.41225420000000668,-41.53134064000000336,4.46283028099999957,13.43750000000000000,M,,NonLinLoc,confirmed,manual,nz3drx,34,21,13,0.43634884660000001,122.22828599999999710,0.85247812580000004,0.00000000000000000
2015p932352,earthquake,2015-12-11T23:17:15.424Z,2015-12-22T22:58:28.531Z,174.05964660000000777,-42.72925948999999690,4.31346413400000017,26.01298140999999831,M,,LOCSAT,confirmed,manual,iasp91,45,34,24,0.41197636720000003,173.02470779999998740,0.78855183600000001,0.00000000000000000
2015p871851,earthquake,2015-11-19T14:02:35.944Z,2015-11-27T03:57:10.385Z,174.15261739999999691,-41.70019297999999708,4.34804733699999968,14.14062500000000000,M,,NonLinLoc,confirmed,manual,nz3drx,43,33,98,0.06771125406000000,67.93021267999999679,0.64080918210000004,0.00000000000000000
2015p841697,earthquake,2015-11-08T10:16:21.872Z,2015-11-16T23:01:45.718Z,176.33795989999998710,-40.55093001000000186,4.01651179599999963,19.76562500000000000,M,,NonLinLoc,confirmed,manual,nz3drx,32,23,19,0.13992337939999999,147.68751069999999004,0.49948253440000001,0.00000000000000000
2015p810904,earthquake,2015-10-28T00:49:41.300Z,2015-11-04T04:01:48.342Z,173.82781979999998612,-39.28227615000000128,4.23498935100000029,15.39921951000000000,M,,LOCSAT,confirmed,manual,iasp91,20,12,9,0.13630627100000001,233.72344590000000153,0.38840863910000001,0.00000000000000000
2015p796404,earthquake,2015-10-22T16:04:32.039Z,2015-10-22T16:14:15.103Z,178.12035109999999349,-38.26073105999999768,4.48666846400000008,14.60937500000000000,M,,NonLinLoc,confirmed,manual,nz3drx,27,20,127,0.22139833389999999,133.98807120000000737,0.38939851959999999,0.00000000000000000
2015p795690,earthquake,2015-10-22T09:43:59.280Z,2015-10-22T09:54:58.461Z,175.07988969999999540,-41.19605388000000090,4.42774457800000043,5.64453125000000000,M,,NonLinLoc,confirmed,manual,nz3drx,52,46,155,0.06447681306000000,55.13999779000000245,0.80461979279999996,0.00000000000000000
2015p794154,earthquake,2015-10-21T20:05:45.520Z,2015-10-21T20:15:22.968Z,173.88050390000000789,-39.28237242000000151,4.84879390499999996,18.00781250000000000,M,,NonLinLoc,confirmed,manual,nz3drx,47,34,171,0.01733027822000000,144.86530389999998647,0.45163154919999998,0.00000000000000000
2015p773103,earthquake,2015-10-14T01:09:35.617Z,2015-10-14T01:23:27.302Z,177.30737300000001255,-40.40534972999999752,4.33024785499999965,32.33578109999999839,M,,LOCSAT,confirmed,manual,iasp91,34,27,159,0.50626939540000004,216.02222629999999981,0.29059128140000001,0.00000000000000000
2015p768685,earthquake,2015-10-12T09:55:45.755Z,2015-10-12T09:59:16.109Z,176.32547539999998776,-40.55389081999999945,4.44127821399999956,22.10937500000000000,M,,NonLinLoc,confirmed,manual,nz3drx,34,30,24,0.14313267930000001,155.28025089999999864,0.45427214350000000,0.00000000000000000
2015p768617,earthquake,2015-10-12T09:19:32.270Z,2015-10-12T09:43:33.715Z,176.33483889999999406,-40.55167020999999750,4.08376282199999974,20.46875000000000000,M,,NonLinLoc,confirmed,manual,nz3drx,61,58,44,0.14224485130000000,146.98617699999999786,0.89168741760000003,0.00000000000000000
2015p768477,earthquake,2015-10-12T08:05:01.717Z,2015-10-12T22:46:41.228Z,176.32572419999999624,-40.57806609000000009,5.69113191300000043,23.28125000000000000,M,,NonLinLoc,confirmed,manual,nz3drx,44,32,171,0.12171622720000000,166.46744649999999410,0.55928578630000003,0.00000000000000000
2015p760973,earthquake,2015-10-09T13:26:51.160Z,2015-10-12T03:40:54.288Z,173.05592350000000579,-42.32944870000000037,4.02264533800000024,9.00361919400000055,M,,LOCSAT,confirmed,manual,iasp91,52,42,17,0.25567203760000001,76.14910125999999480,0.70788885920000000,0.00000000000000000
2015p722813,earthquake,2015-09-25T10:34:53.012Z,2015-09-25T19:18:55.816Z,178.00770570000000248,-39.15900803000000252,4.06933860200000019,30.41636467000000010,M,,LOCSAT,confirmed,manual,iasp91,92,82,62,0.25519314409999999,207.61084650000000806,0.51337348979999997,0.00000000000000000
2015p706760,earthquake,2015-09-19T12:02:10.694Z,2015-09-19T12:12:26.317Z,172.52845650000000433,-42.27689431999999670,4.25893612900000029,16.48437500000000000,M,,NonLinLoc,confirmed,manual,nz3drx,35,25,107,0.33386232319999998,73.69940622999999391,0.69133672310000005,0.00000000000000000
2015p672329,earthquake,2015-09-06T18:17:07.274Z,2015-09-06T20:24:06.398Z,174.37162779999999884,-41.63839722000000165,4.10044374599999983,12.17535686000000084,M,,LOCSAT,confirmed,manual,iasp91,80,70,54,0.16181698440000000,120.13620000000000232,1.18897365299999991,0.00000000000000000
2015p653589,earthquake,2015-08-30T19:52:40.945Z,2015-08-30T19:56:49.134Z,175.74093629999998711,-40.64514541999999864,4.34640472500000019,7.90261507000000041,M,,LOCSAT,confirmed,manual,iasp91,20,11,9,0.12452351300000000,101.81562230000000113,0.70868336489999995,0.00000000000000000
2015p523982,earthquake,2015-07-13T20:57:45.314Z,2015-07-13T23:22:13.210Z,175.62836350000000607,-40.52057067999999873,4.13049767399999990,30.78125000000000000,M,,NonLinLoc,confirmed,manual,nz3drx,60,48,26,0.14260777459999999,85.57870495999999605,0.66568943479999998,0.00000000000000000
2015p523441,earthquake,2015-07-13T16:09:31.178Z,2015-07-14T20:51:50.852Z,175.07047520000000418,-40.51724125999999870,4.32262716500000010,10.15625000000000000,M,,NonLinLoc,confirmed,manual,nz3drx,56,42,21,0.30872978020000003,104.46523000000000536,0.83907497600000003,0.00000000000000000
2015p469063,earthquake,2015-06-23T13:17:06.929Z,2015-07-02T05:52:39.500Z,175.89758359999999016,-40.58987727000000234,4.15188731200000039,27.14843750000000000,M,,NonLinLoc,confirmed,manual,nz3drx,95,82,55,0.06598790419000000,49.71583195000000188,0.84588513359999995,0.00000000000000000
2015p458089,earthquake,2015-06-19T11:49:50.835Z,2015-07-01T02:59:41.019Z,177.43271079999999529,-39.22249646000000212,4.09586829299999966,26.32812500000000000,M,,NonLinLoc,confirmed,manual,nz3drx,41,32,24,0.20703073159999999,130.90587310000000798,0.49020548289999999,0.00000000000000000
2015p383071,earthquake,2015-05-22T17:40:39.633Z,2015-05-22T18:03:46.565Z,173.11903380000001107,-42.14585113999999777,4.52269330299999961,36.16589737000000326,M,,LOCSAT,confirmed,manual,iasp91,38,34,116,0.41229829190000000,60.18724060000000264,1.35420950099999993,0.00000000000000000
2015p362790,earthquake,2015-05-15T05:34:35.965Z,2015-05-15T05:43:17.368Z,174.09779359999998860,-41.68709182999999996,4.62832124100000009,16.30670356999999981,M,,LOCSAT,confirmed,manual,iasp91,16,14,12,0.10664798320000000,84.05624389999999835,0.77553857979999996,0.00000000000000000
2015p330493,earthquake,2015-05-03T06:46:42.185Z,2015-05-13T09:15:02.066Z,171.75473020000001156,-42.98983383000000202,4.14803605200000014,5.41592693299999972,M,,LOCSAT,confirmed,manual,iasp91,37,26,20,0.34999880189999999,55.95947266000000297,0.52300259490000001,0.00000000000000000
2015p317166,earthquake,2015-04-28T08:26:16.943Z,2015-04-28T08:51:20.328Z,174.03189090000000760,-39.02051543999999694,4.08565148499999964,9.15236854599999994,M,,LOCSAT,confirmed,manual,iasp91,47,36,28,0.17663548890000000,204.76432040000000256,0.31118323640000001,0.00000000000000000
2015p302557,earthquake,2015-04-22T22:42:42.415Z,2015-05-05T04:38:26.728Z,174.26508010000000581,-41.66575052999999684,5.15087803399999977,22.63671875000000000,M,,NonLinLoc,confirmed,manual,nz3drx,53,46,22,0.09360496335000000,128.80536449999999604,0.51394650549999998,0.00000000000000000
2015p302546,earthquake,2015-04-22T22:36:42.248Z,2015-05-05T04:21:25.630Z,174.26963029999998867,-41.62980814000000152,4.22063092299999987,17.53906250000000000,M,,NonLinLoc,confirmed,manual,nz3drx,29,20,14,0.12838198889999999,114.26302230000000293,0.33107703570000002,0.00000000000000000
2015p228514,earthquake,2015-03-26T13:12:37.059Z,2015-04-02T03:50:46.027Z,172.81413230000001136,-42.52768723999999878,4.23827282500000013,8.63281250000000000,M,,NonLinLoc,confirmed,manual,nz3drx,31,17,12,0.01201353378000000,81.50173221999999384,0.44098403479999998,0.00000000000000000
2015p218255,earthquake,2015-03-22T18:06:30.525Z,2015-03-28T08:33:39.412Z,173.36304079999999317,-41.91107104000000305,4.05198701800000016,23.63281250000000000,M,,NonLinLoc,confirmed,manual,nz3drx,41,31,25,0.37123758429999998,89.30134375999999463,0.52299693319999996,0.00000000000000000
2015p192452,earthquake,2015-03-13T04:58:46.927Z,2015-03-19T02:01:09.773Z,174.45861270000000331,-40.45683111000000309,4.32295306199999985,34.17968750000000000,M,,NonLinLoc,confirmed,manual,nz3drx,65,62,45,0.52585842400000005,81.67587165999999854,0.45747257940000002,0.00000000000000000
2015p150076,earthquake,2015-02-25T12:40:38.569Z,2015-03-03T03:23:27.542Z,173.35419179999999528,-41.90830855000000099,4.64393047400000025,21.52343750000000000,M,,NonLinLoc,confirmed,manual,nz3drx,31,20,14,0.36410860740000001,88.51464780000000587,0.40898298389999999,0.00000000000000000
2015p098114,earthquake,2015-02-06T07:15:29.066Z,2015-02-09T03:44:07.484Z,178.03083319999998935,-38.38997452000000266,4.17957500600000031,29.02343750000000000,M,,NonLinLoc,confirmed,manual,nz3drx,61,51,36,0.15320179730000000,94.09551661999999794,0.42954589939999999,0.00000000000000000
2015p097189,earthquake,2015-02-05T23:02:35.077Z,2015-02-08T08:08:46.919Z,177.91363229999998907,-38.60874190999999911,4.48689858400000041,18.71093750000000000,M,,NonLinLoc,confirmed,manual,nz3drx,91,75,48,0.15706633170000001,121.17138919999999302,0.72260481219999995,0.00000000000000000
2015p080815,earthquake,2015-01-30T21:38:21.022Z,2015-02-05T05:05:12.153Z,172.09184270000000083,-42.96938705000000169,4.11823955000000019,5.00000000000000000,M,operator assigned,LOCSAT,confirmed,manual,iasp91,29,23,82,0.22924998399999999,53.05923461999999802,0.57209484540000000,0.00000000000000000
2015p076040,earthquake,2015-01-29T03:14:15.032Z,2015-02-03T04:57:39.961Z,175.57102499999999168,-39.26991928000000343,4.03898729800000034,6.49414062500000000,M,,NonLinLoc,confirmed,manual,nz3drx,34,30,24,0.00721656231900000,53.02939981000000103,0.19104670530000001,0.00000000000000000
2015p034368,earthquake,2015-01-13T17:12:01.648Z,2015-01-17T10:23:59.059Z,175.49446839999998815,-40.85066793000000018,4.10446592500000040,22.98828125000000000,M,,NonLinLoc,confirmed,manual,nz3drx,48,31,13,0.05044388168000000,92.81502263999999514,0.63884263440000000,0.00000000000000000
2015p030316,earthquake,2015-01-12T05:12:43.607Z,2015-01-15T08:20:41.027Z,176.06256460000000175,-40.37830519999999979,4.35549332999999983,12.91015625000000000,M,,NonLinLoc,confirmed,manual,nz3drx,68,51,36,0.11263912760000000,68.42018002000000365,0.48743069000000000,0.00000000000000000
2014p952799,earthquake,2014-12-19T12:51:22.482Z,2014-12-30T00:31:50.807Z,177.99261989999999400,-38.25200438000000247,4.91795477999999964,33.06640625000000000,M,,NonLinLoc,confirmed,manual,nz3drx,62,52,39,0.07551733383000001,95.76772124000000019,0.36544509650000001,0.00000000000000000
2014p915909,earthquake,2014-12-05T21:16:47.820Z,2014-12-16T03:52:21.867Z,175.87745509999999172,-40.69263545999999820,4.57264739900000006,27.38281250000000000,M,,NonLinLoc,confirmed,manual,nz3drx,75,56,43,0.08519794818000000,90.33379413000000113,0.56785520730000005,0.00000000000000000
2014p810782,earthquake,2014-10-27T23:44:47.978Z,2014-10-27T23:58:53.429Z,175.84209319999999366,-40.66469982000000272,4.37814464700000006,23.57421875000000000,M,,NonLinLoc,confirmed,manual,nz3drx,34,27,17,0.11669420510000000,49.12660629999999884,0.36498224730000001,0.00000000000000000
2014p754197,earthquake,2014-10-07T01:16:34.324Z,2014-10-07T03:46:21.561Z,176.76865870000000314,-40.36610500999999829,4.00717903600000014,8.80859375000000000,M,,NonLinLoc,confirmed,manual,nz3drx,33,24,16,0.13843821980000001,198.87406450000000291,0.29322085700000000,0.00000000000000000
2014p753812,earthquake,2014-10-06T21:51:08.633Z,2014-10-09T02:05:46.877Z,176.81006899999999860,-40.42421016000000122,4.57068004799999983,12.00500000000000078,M,operator assigned,NonLinLoc,confirmed,manual,nz3drx,34,27,18,0.20111797490000000,189.23803250000000276,0.54664185720000003,0.00000000000000000
2014p721350,earthquake,2014-09-24T21:35:52.274Z,2014-09-25T05:45:02.398Z,178.63479609999998843,-40.43323897999999872,4.25511714599999991,33.00000000000000000,M,operator assigned,LOCSAT,confirmed,manual,iasp91,59,33,131,1.39660036599999993,141.80686950000000479,1.28927271399999999,0.00000000000000000
2014p715168,earthquake,2014-09-22T14:41:38.017Z,2014-09-26T02:52:34.150Z,175.93904330000000868,-40.49838551999999936,5.16549767800000037,11.03515625000000000,M,,NonLinLoc,confirmed,manual,nz3drx,21,15,13,0.06215706772000000,118.83051770000000147,0.40852446980000001,0.00000000000000000
2014p715167,earthquake,2014-09-22T14:41:22.944Z,2014-09-25T04:02:49.946Z,175.93242770000000519,-40.54048903999999709,5.45845659899999980,25.39062500000000000,M,,NonLinLoc,confirmed,manual,nz3drx,55,48,30,0.03287586169000000,45.77085512000000023,0.56813568079999999,0.00000000000000000
2014p590822,earthquake,2014-08-07T14:30:04.802Z,2014-08-11T02:07:35.177Z,176.38358439999998950,-40.31166043999999715,4.14985702400000012,27.91015625000000000,M,,NonLinLoc,confirmed,manual,nz3drx,33,24,19,0.16283245010000000,79.61675429999999665,0.31479805399999999,0.00000000000000000
2014p475199,earthquake,2014-06-25T19:46:26.307Z,2014-06-30T04:01:24.659Z,175.82795999999999026,-40.65594300000000061,4.84076289999999965,30.72265600000000063,M,,NonLinLoc,confirmed,manual,nz3drx,25,21,100,0.12800222000000000,51.95771299999999826,0.19394026000000000,0.00000000000000000
2014p456652,earthquake,2014-06-18T23:04:11.640Z,2014-06-22T02:24:45.774Z,174.49399999999999977,-41.92456299999999914,4.33373450000000027,38.28125000000000000,M,,NonLinLoc,confirmed,manual,nz3drx,42,35,22,0.26940989999999998,166.27977999999998815,0.43634024999999999,0.00000000000000000
2014p398473,earthquake,2014-05-28T10:26:37.448Z,2014-06-03T02:52:04.549Z,176.58679000000000769,-40.30691499999999650,4.61076499999999978,17.24609399999999937,M,,NonLinLoc,confirmed,manual,nz3drx,28,23,101,0.05455947300000000,162.95304999999999040,0.25938759000000000,0.00000000000000000
2014p365757,earthquake,2014-05-16T07:55:30.865Z,2014-05-19T02:29:29.598Z,175.92697000000001140,-40.59804700000000111,4.24698490000000017,32.12890600000000063,M,,NonLinLoc,confirmed,manual,nz3drx,33,27,18,0.05428637700000000,54.35470800000000224,0.24770290000000000,0.00000000000000000
2014p282582,earthquake,2014-04-15T13:20:07.760Z,2014-04-16T23:20:21.311Z,177.12640999999999281,-38.32755600000000129,4.03792650000000020,5.02249999999999996,M,operator assigned,NonLinLoc,confirmed,manual,nz3drx,28,23,15,0.06716652100000001,40.33857400000000126,0.90086515000000000,0.00000000000000000
2014p240753,earthquake,2014-03-31T01:53:19.667Z,2014-04-07T03:08:25.863Z,176.53494000000000597,-39.96703800000000228,4.55372359999999965,13.14453100000000063,M,,NonLinLoc,confirmed,manual,nz3drx,26,20,127,0.12510857000000000,63.15491099999999847,0.23708810999999999,0.00000000000000000
2014p240708,earthquake,2014-03-31T01:29:35.182Z,2014-04-07T02:42:12.277Z,176.54478000000000293,-39.96650100000000094,4.43668749999999967,16.30859399999999937,M,,NonLinLoc,confirmed,manual,nz3drx,30,21,134,0.13028419999999999,63.99390100000000103,0.34160434000000001,0.00000000000000000
2014p240660,earthquake,2014-03-31T01:03:41.863Z,2014-04-04T01:15:38.999Z,176.55782999999999561,-39.95064500000000152,4.11631319999999956,18.18359399999999937,M,,NonLinLoc,confirmed,manual,nz3drx,15,9,6,0.14927182000000000,81.73403100000000165,0.22363701000000000,0.00000000000000000
2014p240656,earthquake,2014-03-31T01:01:59.513Z,2014-04-04T01:07:04.062Z,176.55467999999999051,-39.95867499999999950,4.23723079999999985,17.77343799999999874,M,,NonLinLoc,confirmed,manual,nz3drx,6,5,4,0.14136350000000000,130.06826000000000931,0.11214792000000000,0.00000000000000000
2014p240655,earthquake,2014-03-31T01:01:19.472Z,2014-04-03T22:46:45.679Z,176.55188999999998600,-39.97025699999999659,5.24339270000000024,17.30468799999999874,M,,NonLinLoc,confirmed,manual,nz3drx,39,28,142,0.13099620000000001,65.37222800000000689,0.50636007999999999,0.00000000000000000
2014p207851,earthquake,2014-03-18T21:43:11.000Z,2014-03-19T22:10:29.772Z,177.66614999999998759,-39.46031599999999884,4.14639039999999959,39.68750000000000000,ML,,NonLinLoc,confirmed,manual,nz3drx,23,15,11,0.43761578000000001,208.33833000000001334,0.31888142000000003,0.27422833000000002
2014p180390,earthquake,2014-03-08T17:52:07.923Z,2014-03-10T03:35:11.355Z,175.85690999999999917,-40.64305199999999729,4.38762689999999989,29.31640600000000063,ML,,NonLinLoc,confirmed,manual,nz3drx,21,18,12,0.12454733000000000,52.76303599999999960,0.18070462000000001,0.20158161999999999
2014p151171,earthquake,2014-02-25T22:24:18.667Z,2014-02-27T00:39:20.908Z,174.39884000000000697,-41.52163000000000181,4.05534149999999993,13.84765600000000063,ML,,NonLinLoc,confirmed,manual,nz3drx,22,17,11,0.26925660000000001,117.32099999999999795,0.20479009000000001,0.20004296999999999
2014p119402,earthquake,2014-02-14T04:17:21.547Z,2014-02-18T00:38:14.287Z,178.54749000000001047,-38.21144799999999719,4.14482730000000021,12.00249999999999950,ML,operator assigned,NonLinLoc,confirmed,manual,nz3drx,59,55,41,0.26007993000000001,222.12646000000000868,0.55853668000000001,0.38754938999999999
2014p083861,earthquake,2014-02-01T00:41:25.107Z,2014-02-10T22:06:13.559Z,173.09901999999999589,-42.36945000000000050,4.25810279999999963,12.03749999999999964,ML,operator assigned,NonLinLoc,confirmed,manual,nz3drx,23,19,12,0.25203378999999998,83.10414900000000671,0.38319631999999998,0.20146438999999999
2014p064923,earthquake,2014-01-25T00:31:03.814Z,2014-02-05T02:33:27.002Z,175.85982999999998810,-40.60752899999999954,4.07534940000000034,26.15558800000000161,ML,,LOCSAT,confirmed,manual,iasp91,26,22,17,0.09875058400000000,58.22088600000000014,0.50288604999999997,0.25678897000000001
2014p063499,earthquake,2014-01-24T11:52:20.671Z,2014-02-04T22:25:36.608Z,173.33714000000000510,-39.70601899999999773,4.40578670000000017,12.19749999999999979,ML,operator assigned,NonLinLoc,confirmed,manual,nz3drx,46,40,27,0.51041433999999997,195.94902999999999338,0.45509802999999999,0.20229479000000000
2014p057553,earthquake,2014-01-22T07:04:46.090Z,2014-02-02T20:53:51.872Z,175.84689000000000192,-40.64421200000000312,4.13148789999999977,30.19531200000000126,ML,,NonLinLoc,confirmed,manual,nz3drx,35,25,16,0.13091995000000001,53.25899900000000287,0.25823878000000000,0.23593427000000000
2014p054100,earthquake,2014-01-21T00:24:38.462Z,2014-01-30T00:49:49.744Z,175.87040999999999258,-40.60719600000000185,4.81261850000000013,36.58203100000000063,ML,,NonLinLoc,confirmed,manual,nz3drx,38,32,22,0.09313172800000000,73.43931499999999346,0.28293682999999997,0.17205492000000000
2014p053898,earthquake,2014-01-20T22:37:20.524Z,2014-02-04T00:42:30.400Z,175.82229000000000951,-40.67119499999999732,4.41684690000000035,28.37890600000000063,ML,,NonLinLoc,confirmed,manual,nz3drx,30,20,12,0.11532960000000000,48.58177400000000290,0.24724605999999999,0.14866744000000001
2014p053451,earthquake,2014-01-20T18:40:05.156Z,2014-02-03T20:58:26.269Z,175.85946000000001277,-40.60978699999999719,4.11382440000000038,29.90234399999999937,ML,,NonLinLoc,confirmed,manual,nz3drx,33,22,14,0.10161093000000000,65.40558099999999797,0.24702842999999999,0.17192030999999999
2014p053050,earthquake,2014-01-20T15:05:07.695Z,2014-02-03T20:34:48.067Z,175.87026000000000181,-40.60844199999999660,4.06336589999999998,31.30859399999999937,ML,,NonLinLoc,confirmed,manual,nz3drx,35,25,15,0.09394668800000000,57.97804200000000208,0.25827665000000000,0.17695626000000000
2014p052979,earthquake,2014-01-20T14:27:37.841Z,2014-02-02T23:03:44.508Z,175.88990000000001146,-40.62799100000000152,4.51580660000000034,28.32031200000000126,ML,,NonLinLoc,confirmed,manual,nz3drx,36,26,16,0.09598460800000000,53.01848999999999990,0.33390977999999999,0.22242344999999999
2014p052667,earthquake,2014-01-20T11:41:21.754Z,2014-02-04T05:16:57.251Z,175.88660999999999035,-40.60517899999999969,4.00257799999999975,34.94140600000000063,M,,NonLinLoc,confirmed,manual,nz3drx,40,30,117,0.08182677200000001,75.83464299999999980,0.22130869000000000,0.00000000000000000
2014p051696,earthquake,2014-01-20T03:04:47.967Z,2014-01-29T03:47:53.940Z,175.83582999999998719,-40.66617999999999711,4.15851710000000008,23.22265600000000063,M,,NonLinLoc,confirmed,manual,nz3drx,16,13,9,0.11655308000000000,58.83784800000000104,0.16369623999999999,0.00000000000000000
2014p051685,earthquake,2014-01-20T02:58:00.347Z,2014-01-29T03:45:21.369Z,175.81951000000000818,-40.65673300000000268,4.21567009999999964,22.22656200000000126,M,,NonLinLoc,confirmed,manual,nz3drx,32,23,29,0.12938322999999999,85.06310299999999813,0.28978704000000000,0.00000000000000000
2014p051682,earthquake,2014-01-20T02:56:31.866Z,2014-01-29T03:08:07.108Z,175.81968000000000529,-40.69237300000000346,4.01875360000000015,21.11328100000000063,M,,NonLinLoc,confirmed,manual,nz3drx,12,8,7,0.09734731400000000,86.37066599999999994,0.14899651000000000,0.00000000000000000
2014p051675,earthquake,2014-01-20T02:52:45.984Z,2014-01-29T03:07:04.389Z,175.86496999999999957,-40.62057899999999933,6.22976159999999979,34.17968799999999874,MLv,,NonLinLoc,confirmed,manual,nz3drx,29,20,124,0.10461531000000000,84.46526699999999721,0.30353633000000002,0.30852390000000002
2014p038697,earthquake,2014-01-15T07:37:53.458Z,2014-01-22T01:06:40.793Z,174.02927999999999997,-41.68843799999999788,4.10199979999999975,20.76171899999999937,ML,,NonLinLoc,confirmed,manual,nz3drx,30,25,16,0.11813398000000000,92.57006199999999296,0.39173847000000001,0.13409325999999999
2014p022834,earthquake,2014-01-09T10:46:25.357Z,2014-01-13T00:16:37.780Z,175.31657000000001290,-41.06277699999999697,4.20663479999999979,18.94531200000000126,ML,,NonLinLoc,confirmed,manual,nz3drx,36,31,21,0.26570832999999999,45.36280500000000160,0.27024429000000000,0.19169093000000001
2014p001738,earthquake,2014-01-01T15:26:24.221Z,2014-01-05T22:41:50.669Z,175.23036999999999352,-40.80112700000000103,4.13258800000000015,35.64453100000000063,ML,,NonLinLoc,confirmed,manual,nz3drx,38,31,18,0.04924378700000000,97.75336900000000639,0.32593050000000001,0.25569343000000000
2013p916300,earthquake,2013-12-06T00:45:00.499Z,2015-09-22T03:31:13.435Z,174.03257610000000000,-41.68707466000000039,4.61488670800000023,19.17968750000000000,M,,NonLinLoc,confirmed,manual,nz3drx,30,21,20,0.12086669529999999,91.80917259999999658,0.50428358409999996,0.00000000000000000
2013p826186,earthquake,2013-11-02T16:33:16.528Z,2015-08-26T23:36:49.127Z,174.94325839999999062,-39.13542120999999696,4.23614062299999983,24.57031250000000000,M,,NonLinLoc,confirmed,manual,nz3drx,43,24,24,0.14379055450000000,78.08794933000000071,0.31272037520000001,0.00000000000000000
2013p763924,earthquake,2013-10-10T15:38:51.625Z,2015-08-31T21:09:32.906Z,176.65784099999999057,-40.32091710000000262,4.03123425899999965,16.13281250000000000,M,,NonLinLoc,confirmed,manual,nz3drx,38,25,30,0.03824292115000000,181.82773670000000266,0.41447991239999998,0.00000000000000000
2013p750727,earthquake,2013-10-05T18:27:36.026Z,2015-08-27T00:06:50.101Z,174.39485279999999534,-41.52255566000000186,4.26724970799999959,15.89843750000000000,M,,NonLinLoc,confirmed,manual,nz3drx,41,34,31,0.26690086670000002,116.98034739999999942,0.24305589310000000,0.00000000000000000
2013p739681,earthquake,2013-10-01T16:22:32.953Z,2015-08-25T02:09:18.432Z,174.39531629999999041,-41.54050206000000145,4.67182031799999997,21.64062500000000000,M,,NonLinLoc,confirmed,manual,nz3drx,37,33,24,0.25177045570000001,120.70572640000000320,0.19477348480000001,0.00000000000000000
2013p707091,earthquake,2013-09-19T14:58:18.037Z,2015-06-23T00:24:40.741Z,174.28965500000001043,-41.59870010000000207,4.20457862099999957,16.36718750000000000,M,,NonLinLoc,confirmed,manual,nz3drx,34,25,19,0.16291489830000000,113.32457639999999799,0.45457096969999999,0.00000000000000000
2013p706672,earthquake,2013-09-19T11:15:14.240Z,2015-06-22T23:52:56.459Z,174.15920479999999770,-41.69746680000000083,4.08759069799999963,18.94531250000000000,M,,NonLinLoc,confirmed,manual,nz3drx,42,30,22,0.06667163757000000,70.08935784999999896,0.51958261480000001,0.00000000000000000
